reservation_id,customer_id,theatre_id,movie_id,payment_id,booking_time_id,show_time_id,theatre_screen,seat_type,seats_booked,ticket_unit_price,base_amount,convenience_fee,tax_amount,discount_amount,quoted_total_amount,realized_total_amount,reservation_status,payment_status,booking_channel,promo_code
10228,89,15,16,17,202506191630,202507142130,3,IMAX,4,850,3400,112.0,632.16,0.0,4144.16,4144.16,Confirmed,Success,Web,
10229,270,19,34,6,202412121100,202412251000,1,Regular,4,185,740,32.2,139.0,0.0,911.2,0.0,Cancelled,Success,iOS,
10230,93,2,34,6,202503241100,202504041900,3,Recliner,5,405,2025,70.75,377.24,0.0,2472.99,2472.99,Confirmed,Success,iOS,
10231,457,4,55,3,202504031600,202504261800,8,Regular,4,325,1300,49.0,242.82,0.0,1591.82,1591.82,Confirmed,Success,Web,WELCOME50
10232,72,23,29,16,202505112030,202505232130,2,Regular,4,475,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,Web,
10233,202,6,17,3,202503261230,202503261530,3,Regular,3,410,1230,46.9,229.84,0.0,1506.74,1506.74,Confirmed,Success,iOS,MOVIE10
10234,256,20,20,12,202506081900,202506142100,5,Regular,6,340,2040,71.2,380.02,0.0,2491.22,0.0,Confirmed,Refunded,Web,WELCOME50
10235,166,1,26,16,202501132000,202501292130,8,Recliner,1,300,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,iOS,
10236,111,11,31,8,202506282130,202507212130,1,Premium,4,455,1820,64.6,339.23,0.0,2223.83,2223.83,Confirmed,Success,Android,
10237,241,20,51,2,202409201630,202409241430,3,Premium,4,390,1560,56.8,291.02,0.0,1907.82,1907.82,Confirmed,Success,Android,WELCOME50
10238,286,5,42,7,202502152000,202502211330,8,Recliner,1,265,265,17.95,50.93,0.0,333.88,333.88,Confirmed,Success,Android,
10239,112,24,51,16,202412220900,202501022100,1,Regular,5,440,2200,76.0,409.68,0.0,2685.68,2685.68,Confirmed,Success,Web,MOVIE10
10240,96,16,56,10,202506291530,202507071830,3,Recliner,4,460,1840,65.2,342.94,0.0,2248.14,2248.14,Confirmed,Success,Web,
10241,378,20,33,7,202506291230,202507231630,4,Regular,5,300,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Web,
10242,394,1,50,12,202409301800,202410241830,4,Regular,4,190,760,32.8,142.7,0.0,935.5,935.5,Confirmed,Success,iOS,FESTIVE150
10243,156,14,54,18,202502101200,202502281700,4,Recliner,2,705,1410,52.3,263.21,0.0,1725.51,1725.51,Confirmed,Success,iOS,WEEKEND25
10244,445,11,37,12,202506252300,202507101130,3,Premium,1,365,365,20.95,69.47,0.0,455.42,455.42,Confirmed,Success,Android,
10245,190,6,18,13,202406281500,202407042200,6,Regular,2,465,930,37.9,157.48,93.0,1032.38,1032.38,Confirmed,Success,Web,
10246,482,9,11,16,202504071630,202504091000,1,Regular,3,200,600,28.0,102.24,60.0,670.24,0.0,Confirmed,Failed,iOS,
10247,55,17,43,9,202410112130,202410161400,3,Regular,2,335,670,30.1,126.02,0.0,826.12,0.0,Confirmed,Failed,Android,
10248,159,2,26,1,202410191500,202410292200,5,Regular,1,250,250,17.5,48.15,0.0,315.65,315.65,Confirmed,Success,iOS,
10249,196,5,29,7,202501171900,202501262100,4,Premium,4,270,1080,42.4,202.03,0.0,1324.43,1324.43,Confirmed,Success,Android,
10250,91,1,52,9,202412171530,202412221000,6,Regular,6,150,900,37.0,168.66,0.0,1105.66,1105.66,Confirmed,Success,iOS,
10251,2,17,46,13,202410052000,202410310930,7,Regular,6,305,1830,64.9,341.08,0.0,2235.98,2235.98,Confirmed,Success,Android,
10252,125,8,12,4,202505041330,202505061600,6,Regular,6,440,2640,89.2,491.26,0.0,3220.46,3220.46,Confirmed,Success,iOS,
10253,418,23,60,1,202502052130,202502112130,3,Regular,4,475,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,Web,
10254,127,3,43,19,202410041130,202410071100,6,Premium,6,335,2010,70.3,374.45,0.0,2454.75,2454.75,Confirmed,Success,Web,
10255,372,8,24,17,202409131230,202410101500,6,Premium,4,570,2280,78.4,424.51,0.0,2782.91,2782.91,Confirmed,Success,Web,
10256,339,14,40,5,202411301800,202412281330,3,IMAX,2,720,1440,53.2,268.78,0.0,1761.98,1761.98,Confirmed,Success,Web,
10257,347,12,43,10,202407291300,202408212100,4,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Web,FIRST100
10258,268,16,1,19,202501221930,202502131100,4,Premium,2,300,600,28.0,113.04,0.0,741.04,0.0,Cancelled,Refunded,Android,
10259,436,14,2,15,202506301900,202507272230,1,Regular,4,500,2000,70.0,372.6,0.0,2442.6,2442.6,Confirmed,Success,iOS,MOVIE10
10260,336,14,54,16,202502262000,202503281900,3,Regular,2,500,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Android,MOVIE10
10261,119,3,42,20,202410221930,202410271830,8,Regular,6,320,1920,67.6,330.77,150.0,2168.37,0.0,Cancelled,Refunded,iOS,
10262,24,7,40,18,202503231900,202503292300,5,Recliner,3,365,1095,42.85,204.81,0.0,1342.66,1342.66,Confirmed,Success,Web,
10263,163,18,58,8,202504271300,202505101030,1,IMAX,1,480,480,24.4,90.79,0.0,595.19,595.19,Confirmed,Success,Android,
10264,164,22,56,8,202507191830,202507231900,1,Regular,6,200,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,Web,
10265,452,2,28,2,202507031800,202507262030,5,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Web,
10266,417,15,55,2,202501121800,202501221900,3,Recliner,1,755,755,32.65,128.19,75.5,840.34,0.0,Confirmed,Failed,iOS,
10267,14,19,2,20,202505161730,202505281700,1,Regular,1,205,205,16.15,36.12,20.5,236.77,236.77,Confirmed,Success,Android,WEEKEND25
10268,119,12,24,14,202507202300,202507242230,4,Regular,3,250,750,32.5,140.85,0.0,923.35,923.35,Confirmed,Success,iOS,
10269,173,24,38,20,202403181730,202403291200,1,Recliner,6,565,3390,111.7,603.31,150.0,3955.01,3955.01,Confirmed,Success,iOS,WEEKEND25
10270,113,10,29,4,202503271530,202503292000,2,Recliner,3,330,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Android,
10271,231,21,6,10,202503011400,202503270900,2,Recliner,4,440,1760,62.8,328.1,0.0,2150.9,2150.9,Confirmed,Success,Android,MOVIE10
10272,451,3,21,13,202506021330,202506291400,1,Regular,6,280,1680,60.4,313.27,0.0,2053.67,0.0,Confirmed,Failed,Android,
10273,46,24,58,4,202504281630,202504301400,2,Recliner,1,625,625,28.75,106.42,62.5,697.67,0.0,Cancelled,Failed,iOS,
10274,247,11,33,6,202504291830,202505052100,2,Recliner,1,560,560,26.8,105.62,0.0,692.42,692.42,Confirmed,Success,Android,MOVIE10
10275,335,6,44,9,202506221600,202507191900,8,Regular,2,465,930,37.9,157.48,93.0,1032.38,1032.38,Confirmed,Success,Android,
10276,307,1,9,19,202507131330,202507241100,5,Recliner,3,240,720,31.6,122.33,72.0,801.93,801.93,Confirmed,Success,Android,WEEKEND25
10277,127,25,5,1,202505151700,202505221230,1,Premium,5,495,2475,84.25,433.66,150.0,2842.91,2842.91,Confirmed,Success,Web,
10278,293,9,9,13,202412281930,202501202130,7,Regular,4,250,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,iOS,MOVIE10
10279,202,8,52,3,202505101300,202505111630,4,Regular,1,440,440,23.2,83.38,0.0,546.58,0.0,Cancelled,Refunded,Web,MOVIE10
10280,135,23,36,7,202501282130,202502122330,6,IMAX,3,680,2040,71.2,380.02,0.0,2491.22,2491.22,Confirmed,Success,iOS,
10281,46,22,2,15,202505251230,202505262030,6,Premium,5,260,1300,49.0,219.42,130.0,1438.42,1438.42,Confirmed,Success,iOS,
10282,177,16,14,3,202503012300,202503062200,4,Recliner,2,460,920,37.6,155.81,92.0,1021.41,1021.41,Confirmed,Success,Android,
10283,10,24,6,14,202412210900,202412262030,3,Regular,2,440,880,36.4,164.95,0.0,1081.35,1081.35,Confirmed,Success,Android,
10284,404,16,3,3,202411122300,202411191200,3,Regular,2,230,460,23.8,78.8,46.0,516.6,516.6,Confirmed,Success,Web,MOVIE10
10285,303,10,34,9,202411301330,202411302200,4,Recliner,5,330,1650,59.5,307.71,0.0,2017.21,2017.21,Confirmed,Success,Web,
10286,66,2,29,10,202504061900,202504072030,1,Regular,6,250,1500,55.0,252.9,150.0,1657.9,1657.9,Confirmed,Success,iOS,FIRST100
10287,167,24,18,1,202407132100,202407191900,2,Regular,3,440,1320,49.6,222.77,132.0,1460.37,1460.37,Confirmed,Success,iOS,
10288,85,20,8,8,202503181700,202503201330,1,Regular,3,275,825,34.75,154.75,0.0,1014.5,1014.5,Confirmed,Success,Web,
10289,236,5,18,13,202412201730,202501161130,7,Regular,6,165,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Web,WELCOME50
10290,500,14,42,6,202504162200,202505031500,1,Regular,2,440,880,36.4,149.11,88.0,977.51,0.0,Cancelled,Refunded,Web,
10291,381,17,1,16,202503151530,202504121830,9,Premium,3,495,1485,54.55,277.12,0.0,1816.67,0.0,Cancelled,Refunded,Android,
10292,440,21,37,1,202412021100,202412081500,2,Regular,1,300,300,19.0,57.42,0.0,376.42,376.42,Confirmed,Success,iOS,
10293,338,17,60,17,202507041630,202507221000,7,Regular,3,305,915,37.45,171.44,0.0,1123.89,0.0,Confirmed,Failed,Android,
10294,216,2,46,16,202505041100,202505292230,5,Premium,5,330,1650,59.5,307.71,0.0,2017.21,2017.21,Confirmed,Success,Web,
10295,341,24,4,4,202406032100,202407032000,3,Premium,5,575,2875,96.25,534.82,0.0,3506.07,3506.07,Confirmed,Success,iOS,WEEKEND25
10296,274,7,14,19,202411191100,202411271900,5,Regular,4,285,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Web,
10297,55,8,12,2,202504132130,202505012130,10,Recliner,3,795,2385,81.55,416.98,150.0,2733.53,2733.53,Confirmed,Success,Web,WELCOME50
10298,386,6,40,14,202411121700,202412041700,7,Recliner,2,655,1310,49.3,221.09,131.0,1449.39,1449.39,Confirmed,Success,iOS,WELCOME50
10299,204,6,36,13,202407062030,202407271930,8,Regular,5,465,2325,79.75,405.85,150.0,2660.6,2660.6,Confirmed,Success,Android,
10300,487,19,8,4,202505240900,202506092200,6,Regular,1,230,230,16.9,44.44,0.0,291.34,0.0,Confirmed,Failed,Web,
10301,351,6,50,12,202503272200,202504182030,2,Recliner,5,745,3725,121.75,692.41,0.0,4539.16,0.0,Confirmed,Refunded,Android,FESTIVE150
10302,185,1,6,11,202506132200,202507071830,3,Regular,4,190,760,32.8,129.02,76.0,845.82,845.82,Confirmed,Success,Web,
10303,440,1,24,11,202508171530,202508212100,3,Regular,1,190,190,15.7,37.03,0.0,242.73,242.73,Confirmed,Success,Web,
10304,476,6,16,10,202507161330,202508122230,6,Premium,4,605,2420,82.6,423.47,150.0,2776.07,2776.07,Confirmed,Success,Web,
10305,52,2,32,14,202412122230,202501021100,6,Regular,2,200,400,22.0,75.96,0.0,497.96,497.96,Confirmed,Success,Web,MOVIE10
10306,363,6,10,19,202508031500,202508171130,3,Premium,1,485,485,24.55,82.99,48.5,544.04,0.0,Cancelled,Success,Web,
10307,444,19,7,16,202410242130,202411051300,2,IMAX,2,335,670,30.1,126.02,0.0,826.12,826.12,Confirmed,Success,Web,MOVIE10
10308,395,15,2,12,202506240900,202507101600,8,Recliner,5,665,3325,109.75,618.25,0.0,4053.0,4053.0,Confirmed,Success,Web,
10309,297,4,33,15,202508111730,202508131300,5,Recliner,4,415,1660,59.8,309.56,0.0,2029.36,2029.36,Confirmed,Success,Web,
10310,359,2,47,20,202507192100,202507271530,7,Recliner,2,355,710,31.3,133.43,0.0,874.73,874.73,Confirmed,Success,Android,
10311,445,12,52,16,202412241330,202501111300,4,Regular,5,200,1000,40.0,169.2,100.0,1109.2,1109.2,Confirmed,Success,Web,MOVIE10
10312,440,14,56,1,202506021200,202506221200,5,Regular,4,400,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,Android,WEEKEND25
10313,486,24,38,12,202504171530,202504191430,2,Regular,2,390,780,33.4,146.41,0.0,959.81,959.81,Confirmed,Success,Android,MOVIE10
10314,216,5,24,6,202409271700,202410231800,3,Premium,6,270,1620,58.6,302.15,0.0,1980.75,1980.75,Confirmed,Success,Android,
10315,300,4,52,20,202501172000,202502161100,11,Regular,1,260,260,17.8,50.0,0.0,327.8,0.0,Cancelled,Refunded,iOS,
10316,476,21,45,6,202411131600,202411181530,10,Regular,4,300,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,Web,
10317,308,8,60,7,202506161330,202506241430,8,Recliner,1,700,700,31.0,118.98,70.0,779.98,779.98,Confirmed,Success,Android,WEEKEND25
10318,97,15,17,6,202506201830,202507092100,6,Regular,4,470,1880,66.4,323.35,150.0,2119.75,0.0,Cancelled,Success,Android,
10319,387,13,20,5,202507042330,202507142200,8,Recliner,3,390,1170,45.1,218.72,0.0,1433.82,0.0,Cancelled,Refunded,Web,
10320,328,19,41,16,202507061200,202507081700,3,Regular,2,205,410,22.3,77.81,0.0,510.11,510.11,Confirmed,Success,Web,
10321,185,1,15,16,202505042130,202505142100,6,IMAX,2,340,680,30.4,127.87,0.0,838.27,838.27,Confirmed,Success,Web,MOVIE10
10322,248,5,29,6,202412121500,202412272130,3,Regular,1,210,210,16.3,40.73,0.0,267.03,267.03,Confirmed,Success,Android,WELCOME50
10323,429,16,22,15,202412022300,202412211730,2,Premium,4,330,1320,49.6,246.53,0.0,1616.13,1616.13,Confirmed,Success,Android,
10324,246,25,40,9,202507021400,202507230930,7,Premium,2,495,990,39.7,185.35,0.0,1215.05,1215.05,Confirmed,Success,Web,
10325,340,25,46,4,202508050900,202508151800,6,Recliner,2,765,1530,55.9,285.46,0.0,1871.36,1871.36,Confirmed,Success,Web,
10326,335,12,17,2,202504262230,202505082130,4,Recliner,3,400,1200,46.0,202.68,120.0,1328.68,1328.68,Confirmed,Success,Web,FIRST100
10327,35,10,35,13,202507241730,202507252130,5,Regular,3,205,615,28.45,115.82,0.0,759.27,759.27,Confirmed,Success,Web,
10328,394,8,55,10,202506282200,202507210930,3,Regular,2,400,800,34.0,150.12,0.0,984.12,984.12,Confirmed,Success,Web,
10329,220,6,1,15,202501032030,202501111230,6,Regular,5,370,1850,65.5,344.79,0.0,2260.29,2260.29,Confirmed,Success,iOS,
10330,335,3,45,3,202506111200,202507051830,5,Regular,6,320,1920,67.6,357.77,0.0,2345.37,0.0,Cancelled,Refunded,Web,FESTIVE150
10331,53,11,44,19,202503111930,202503162100,3,Regular,5,350,1750,62.5,326.25,0.0,2138.75,2138.75,Confirmed,Success,Web,
10332,384,22,42,13,202505231530,202505281630,2,IMAX,3,320,960,38.8,179.78,0.0,1178.58,1178.58,Confirmed,Success,Android,
10333,245,24,29,2,202412271330,202501210900,2,Regular,5,355,1775,63.25,303.88,150.0,1992.13,1992.13,Confirmed,Success,Web,
10334,192,23,2,18,202504181700,202504201500,2,Regular,2,415,830,34.9,155.68,0.0,1020.58,1020.58,Confirmed,Success,Web,
10335,499,13,58,10,202504091630,202504211630,6,Premium,6,275,1650,59.5,307.71,0.0,2017.21,2017.21,Confirmed,Success,Web,MOVIE10
10336,36,13,22,10,202503241600,202504212000,5,Premium,1,315,315,19.45,54.53,31.5,357.48,357.48,Confirmed,Success,Web,
10337,309,2,51,6,202501051530,202501081630,3,Recliner,2,355,710,31.3,133.43,0.0,874.73,0.0,Cancelled,Failed,Android,
10338,306,8,1,7,202504181700,202504191230,2,Regular,3,400,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,Web,
10339,438,4,23,2,202504071330,202504212300,8,Regular,4,260,1040,41.2,175.9,104.0,1153.1,1153.1,Confirmed,Success,Web,
10340,409,13,57,4,202508060900,202508181500,3,Premium,1,275,275,18.25,52.78,0.0,346.03,0.0,Confirmed,Failed,Web,WEEKEND25
10341,168,8,21,16,202507081100,202507222200,6,Regular,6,500,3000,100.0,558.0,0.0,3658.0,3658.0,Confirmed,Success,Android,FIRST100
10342,116,1,12,16,202505062000,202505251600,4,Regular,4,165,660,29.8,112.28,66.0,736.08,736.08,Confirmed,Success,Web,
10343,303,11,23,4,202502071100,202502272230,4,Regular,5,350,1750,62.5,326.25,0.0,2138.75,2138.75,Confirmed,Success,iOS,FESTIVE150
10344,174,15,4,5,202506012330,202506112130,8,Regular,1,470,470,24.1,80.48,47.0,527.58,527.58,Confirmed,Success,iOS,
10345,458,3,11,9,202505221730,202506102230,3,Recliner,1,510,510,25.3,96.35,0.0,631.65,0.0,Cancelled,Success,iOS,WELCOME50
10346,12,6,16,4,202507201330,202508100930,5,Regular,5,370,1850,65.5,344.79,0.0,2260.29,2260.29,Confirmed,Success,iOS,FIRST100
10347,146,4,2,12,202504181600,202505131830,6,Regular,4,325,1300,49.0,242.82,0.0,1591.82,1591.82,Confirmed,Success,iOS,FESTIVE150
10348,386,4,14,8,202507192130,202507211200,9,Regular,6,260,1560,56.8,264.02,150.0,1730.82,1730.82,Confirmed,Success,Android,
10349,252,15,56,17,202505151430,202505161430,7,Recliner,3,665,1995,69.85,371.67,0.0,2436.52,2436.52,Confirmed,Success,Web,
10350,313,17,52,20,202411211230,202412200900,2,Regular,5,305,1525,55.75,284.53,0.0,1865.28,1865.28,Confirmed,Success,Android,
10351,142,19,55,2,202504031200,202504271600,3,Recliner,3,325,975,39.25,182.56,0.0,1196.81,1196.81,Confirmed,Success,Web,MOVIE10
10352,276,13,46,18,202505241030,202506012030,3,Premium,6,315,1890,66.7,352.21,0.0,2308.91,2308.91,Confirmed,Success,Android,
10353,388,16,3,6,202505231000,202506141900,2,Regular,1,290,290,18.7,50.35,29.0,330.05,330.05,Confirmed,Success,Android,
10354,169,13,30,8,202504141830,202504272000,6,Premium,3,315,945,38.35,159.99,94.5,1048.84,0.0,Cancelled,Refunded,Web,WEEKEND25
10355,278,9,36,12,202411032100,202411211830,9,Regular,4,250,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Web,MOVIE10
10356,493,15,27,17,202410151830,202411011400,10,Premium,4,540,2160,74.8,375.26,150.0,2460.06,2460.06,Confirmed,Success,Web,
10357,157,23,49,7,202408151130,202409111330,5,Premium,3,495,1485,54.55,277.12,0.0,1816.67,1816.67,Confirmed,Success,iOS,
10358,261,9,30,7,202505011400,202505061930,5,Premium,2,330,660,29.8,124.16,0.0,813.96,0.0,Cancelled,Refunded,Web,
10359,185,18,12,2,202506161630,202507022130,8,Regular,1,330,330,19.9,57.04,33.0,373.94,373.94,Confirmed,Success,iOS,
10360,180,4,13,10,202404132230,202404141630,10,Regular,1,285,285,18.55,54.64,0.0,358.19,358.19,Confirmed,Success,Android,FIRST100
10361,381,6,42,2,202411131530,202411291230,6,Premium,2,485,970,39.1,164.18,97.0,1076.28,1076.28,Confirmed,Success,iOS,
10362,147,21,7,4,202508121500,202508180930,2,IMAX,3,495,1485,54.55,277.12,0.0,1816.67,1816.67,Confirmed,Success,Android,FIRST100
10363,333,25,43,6,202505202030,202506061200,4,Premium,1,495,495,24.85,93.57,0.0,613.42,613.42,Confirmed,Success,Web,
10364,401,12,37,8,202504021400,202504062230,1,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Web,
10365,486,24,10,19,202508042200,202508112200,1,Regular,1,440,440,23.2,83.38,0.0,546.58,546.58,Confirmed,Success,Web,
10366,56,19,34,5,202506082330,202506170930,1,Premium,6,240,1440,53.2,242.86,144.0,1592.06,1592.06,Confirmed,Success,Web,MOVIE10
10367,415,21,3,13,202401161200,202402011730,9,Regular,3,300,900,37.0,168.66,0.0,1105.66,1105.66,Confirmed,Success,Android,FIRST100
10368,105,2,12,14,202507112300,202507152230,1,IMAX,5,455,2275,78.25,423.58,0.0,2776.83,0.0,Cancelled,Refunded,Web,
10369,319,18,59,5,202506091500,202506101230,5,Premium,2,345,690,30.7,129.73,0.0,850.43,850.43,Confirmed,Success,iOS,
10370,254,4,34,7,202408012230,202408131700,5,Premium,3,370,1110,43.3,207.59,0.0,1360.89,1360.89,Confirmed,Success,Android,FIRST100
10371,201,20,46,9,202410032230,202410212230,3,Regular,2,340,680,30.4,115.63,68.0,758.03,0.0,Confirmed,Failed,Android,
10372,264,6,51,17,202406211530,202407092130,9,Premium,6,605,3630,118.9,674.8,0.0,4423.7,4423.7,Confirmed,Success,Web,
10373,460,17,28,8,202507311630,202508101830,7,Regular,3,380,1140,44.2,213.16,0.0,1397.36,1397.36,Confirmed,Success,Web,
10374,240,1,42,14,202505061700,202505121900,5,Premium,3,245,735,32.05,138.07,0.0,905.12,0.0,Confirmed,Failed,Web,
10375,430,22,51,1,202412261800,202501161030,7,Premium,4,210,840,35.2,157.54,0.0,1032.74,1032.74,Confirmed,Success,Web,WEEKEND25
10376,35,7,45,6,202506251430,202507041130,3,Regular,5,230,1150,44.5,215.01,0.0,1409.51,1409.51,Confirmed,Success,Android,
10377,95,10,56,8,202506032130,202506051300,5,Regular,3,165,495,24.85,93.57,0.0,613.42,0.0,Cancelled,Refunded,Web,
10378,337,2,43,19,202410211130,202411120900,4,Regular,6,200,1200,46.0,224.28,0.0,1470.28,1470.28,Confirmed,Success,Web,MOVIE10
10379,295,25,37,5,202503241700,202504111900,3,Regular,2,480,960,38.8,179.78,0.0,1178.58,1178.58,Confirmed,Success,Android,FESTIVE150
10380,237,9,11,9,202405121900,202405171800,7,Premium,5,330,1650,59.5,307.71,0.0,2017.21,0.0,Cancelled,Success,Web,WEEKEND25
10381,453,18,35,12,202506231300,202506271030,8,Regular,4,265,1060,41.8,198.32,0.0,1300.12,1300.12,Confirmed,Success,Web,
10382,47,20,17,18,202503131400,202503202330,1,Regular,1,275,275,18.25,52.78,0.0,346.03,346.03,Confirmed,Success,Android,WELCOME50
10383,322,13,27,5,202406221930,202407200930,5,Regular,1,195,195,15.85,37.95,0.0,248.8,248.8,Confirmed,Success,Web,
10384,343,9,56,8,202506040930,202506081300,9,Premium,1,265,265,17.95,50.93,0.0,333.88,0.0,Confirmed,Failed,Android,
10385,254,7,22,12,202502051930,202502081900,4,Premium,1,370,370,21.1,70.4,0.0,461.5,461.5,Confirmed,Success,iOS,
10386,388,11,39,11,202502081330,202503011900,4,Regular,4,350,1400,52.0,261.36,0.0,1713.36,1713.36,Confirmed,Success,Web,
10387,415,11,12,12,202504251000,202505161730,4,Regular,1,310,310,19.3,59.27,0.0,388.57,388.57,Confirmed,Success,Web,
10388,17,9,45,20,202504211430,202505081900,3,Recliner,5,405,2025,70.75,377.24,0.0,2472.99,2472.99,Confirmed,Success,iOS,
10389,411,23,4,4,202501280900,202502101330,1,Regular,1,380,380,21.4,72.25,0.0,473.65,473.65,Confirmed,Success,Web,
10390,448,24,45,3,202507281500,202508032130,2,Regular,6,440,2640,89.2,491.26,0.0,3220.46,3220.46,Confirmed,Success,Web,
10391,8,20,54,11,202506111230,202507021400,3,Regular,3,300,900,37.0,152.46,90.0,999.46,0.0,Cancelled,Success,iOS,
10392,224,22,56,3,202507120900,202507282100,3,Regular,4,200,800,34.0,150.12,0.0,984.12,0.0,Cancelled,Refunded,Web,MOVIE10
10393,449,14,34,13,202409261830,202410131830,7,Recliner,6,800,4800,154.0,891.72,0.0,5845.72,5845.72,Confirmed,Success,Web,
10394,135,6,55,4,202412152200,202412162100,2,Regular,3,465,1395,51.85,260.43,0.0,1707.28,1707.28,Confirmed,Success,Web,
10395,84,4,5,13,202501121600,202501241130,6,Recliner,1,415,415,22.45,78.74,0.0,516.19,516.19,Confirmed,Success,Web,WELCOME50
10396,118,25,41,18,202503151630,202503200900,3,Recliner,2,610,1220,46.6,206.03,122.0,1350.63,1350.63,Confirmed,Success,Web,FIRST100
10397,309,6,30,20,202501041630,202501101130,6,Premium,1,485,485,24.55,91.72,0.0,601.27,601.27,Confirmed,Success,Web,
10398,428,2,4,10,202407201730,202408081330,2,Regular,1,200,200,16.0,38.88,0.0,254.88,0.0,Confirmed,Failed,Web,
10399,496,7,3,11,202412291430,202501011100,3,Recliner,1,365,365,20.95,62.9,36.5,412.35,412.35,Confirmed,Success,Web,FESTIVE150
10400,98,23,36,16,202507251430,202508202330,3,IMAX,4,680,2720,91.6,479.09,150.0,3140.69,3140.69,Confirmed,Success,iOS,
10401,427,18,3,15,202504231100,202505031130,7,Regular,6,265,1590,57.7,296.59,0.0,1944.29,0.0,Cancelled,Success,Web,
10402,226,1,35,14,202506031900,202506221100,8,IMAX,4,270,1080,42.4,202.03,0.0,1324.43,1324.43,Confirmed,Success,Android,
10403,286,15,60,14,202502020900,202502210900,8,Recliner,3,605,1815,64.45,338.3,0.0,2217.75,2217.75,Confirmed,Success,Web,
10404,303,13,14,2,202503022030,202503031130,5,Premium,4,250,1000,40.0,187.2,0.0,1227.2,1227.2,Confirmed,Success,Android,
10405,475,7,27,15,202408311530,202409141430,2,Premium,4,325,1300,49.0,242.82,0.0,1591.82,1591.82,Confirmed,Success,Android,
10406,332,12,11,4,202402222230,202402281830,2,Regular,6,250,1500,55.0,279.9,0.0,1834.9,1834.9,Confirmed,Success,Android,FESTIVE150
10407,84,12,46,15,202508100900,202508102000,1,Regular,5,250,1250,47.5,211.05,125.0,1383.55,0.0,Cancelled,Refunded,Android,FESTIVE150
10408,34,19,2,18,202503311400,202504102100,5,Regular,6,230,1380,51.4,257.65,0.0,1689.05,0.0,Confirmed,Failed,Android,
10409,369,12,29,1,202405262000,202406021830,4,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Android,
10410,400,13,18,13,202412161900,202412182130,4,Regular,2,240,480,24.4,90.79,0.0,595.19,0.0,Confirmed,Failed,Android,
10411,118,15,50,10,202503192100,202504021630,6,Premium,6,540,3240,107.2,602.5,0.0,3949.7,3949.7,Confirmed,Success,Android,FIRST100
10412,416,18,39,11,202410212100,202411132230,5,Regular,6,330,1980,69.4,368.89,0.0,2418.29,2418.29,Confirmed,Success,Android,
10413,25,5,22,14,202406242100,202406282100,9,Premium,5,270,1350,50.5,252.09,0.0,1652.59,1652.59,Confirmed,Success,Web,
10414,397,24,30,10,202409012300,202409111930,2,IMAX,6,795,4770,153.1,859.16,150.0,5632.26,5632.26,Confirmed,Success,Web,
10415,216,14,4,19,202404282330,202405171330,4,Regular,1,400,400,22.0,75.96,0.0,497.96,497.96,Confirmed,Success,Web,
10416,251,15,53,15,202506141700,202506241130,10,Premium,4,490,1960,68.8,338.18,150.0,2216.98,2216.98,Confirmed,Success,Web,
10417,221,2,21,18,202506081100,202506271930,5,Regular,2,250,500,25.0,94.5,0.0,619.5,619.5,Confirmed,Success,Web,
10418,361,14,34,4,202401042330,202401272030,5,Regular,4,500,2000,70.0,372.6,0.0,2442.6,2442.6,Confirmed,Success,iOS,
10419,187,9,26,1,202503242100,202504191100,7,Regular,1,200,200,16.0,38.88,0.0,254.88,254.88,Confirmed,Success,Android,
10420,160,14,54,18,202506192000,202507141830,7,Recliner,2,800,1600,58.0,298.44,0.0,1956.44,1956.44,Confirmed,Success,iOS,WEEKEND25
10421,68,19,21,13,202506051730,202506132300,4,IMAX,4,335,1340,50.2,226.12,134.0,1482.32,0.0,Cancelled,Refunded,Web,
10422,188,5,14,13,202506211730,202506211930,3,Recliner,2,330,660,29.8,124.16,0.0,813.96,813.96,Confirmed,Success,iOS,
10423,176,20,46,6,202507162300,202507222200,7,Premium,6,445,2670,90.1,496.82,0.0,3256.92,3256.92,Confirmed,Success,Web,
10424,464,23,49,11,202502031230,202502211930,4,Regular,4,475,1900,67.0,354.06,0.0,2321.06,2321.06,Confirmed,Success,iOS,
